id,city_name,city_id,aqi,pm25,pm10,temperature,timestamp,,
2,"Zagreb-2, Croatia",2,160,160.00,56,2.7,12/06/24,,
3,"Zagreb-3, Croatia",3,104,104.00,55,30,03/08/21,,
3,"Zagreb-3, Croatia",3,83,83.00,29,29,03/09/21,,
3,"Zagreb-3, Croatia",3,106,106.00,46,30,03/10/21,,
3,"Zagreb-3, Croatia",3,119,119.00,49,34,03/11/21,,
3,"Zagreb-3, Croatia",3,81,81.00,29,28,03/12/21,,
3,"Zagreb-3, Croatia",3,61,61.00,18,34,03/13/21,,
3,"Zagreb-3, Croatia",3,54,54.00,16,28,03/14/21,,
3,"Zagreb-3, Croatia",3,41,41.00,14,26,03/15/21,,
3,"Zagreb-3, Croatia",3,62,62.00,23,27,03/16/21,,
3,"Zagreb-3, Croatia",3,48,48.00,15,27,03/17/21,,
3,"Zagreb-3, Croatia",3,57,57.00,17,29,03/18/21,,
3,"Zagreb-3, Croatia",3,90,90.00,33,28,03/19/21,,
3,"Zagreb-3, Croatia",3,102,102.00,34,30,03/20/21,,
3,"Zagreb-3, Croatia",3,63,63.00,17,35,03/21/21,,
3,"Zagreb-3, Croatia",3,41,41.00,13,32,03/22/21,,
3,"Zagreb-3, Croatia",3,55,55.00,18,32,03/23/21,,
3,"Zagreb-3, Croatia",3,68,68.00,24,31,03/24/21,,
3,"Zagreb-3, Croatia",3,108,108.00,43,33,03/25/21,,
3,"Zagreb-3, Croatia",3,124,124.00,52,35,03/26/21,,
3,"Zagreb-3, Croatia",3,67,67.00,24,39,03/27/21,,
3,"Zagreb-3, Croatia",3,56,56.00,19,31,03/28/21,,
3,"Zagreb-3, Croatia",3,109,109.00,44,34,03/29/21,,
3,"Zagreb-3, Croatia",3,101,101.00,47,35,03/30/21,,
3,"Zagreb-3, Croatia",3,115,115.00,52,38,03/31/21,,
3,"Zagreb-3, Croatia",3,105,105.00,45,39,04/01/21,,
3,"Zagreb-3, Croatia",3,90,90.00,40,41,04/02/21,,
3,"Zagreb-3, Croatia",3,64,64.00,19,29,04/03/21,,
3,"Zagreb-3, Croatia",3,42,42.00,11,32,04/04/21,,
3,"Zagreb-3, Croatia",3,66,66.00,11,29,04/05/21,,
3,"Zagreb-3, Croatia",3,41,41.00,24,28,04/06/21,,
3,"Zagreb-3, Croatia",3,76,76.00,25,34,04/07/21,,
3,"Zagreb-3, Croatia",3,75,75.00,22,40,04/08/21,,
3,"Zagreb-3, Croatia",3,60,60.00,12,40,04/09/21,,
3,"Zagreb-3, Croatia",3,35,35.00,18,39,04/10/21,,
3,"Zagreb-3, Croatia",3,55,55.00,22,27,04/11/21,,
3,"Zagreb-3, Croatia",3,68,68.00,6,27,04/12/21,,
3,"Zagreb-3, Croatia",3,25,25.00,15,29,04/13/21,,
3,"Zagreb-3, Croatia",3,50,50.00,29,30,04/14/21,,
3,"Zagreb-3, Croatia",3,85,85.00,32,34,04/15/21,,
3,"Zagreb-3, Croatia",3,91,91.00,29,25,04/16/21,,
3,"Zagreb-3, Croatia",3,87,87.00,27,27,04/17/21,,
3,"Zagreb-3, Croatia",3,88,88.00,20,23,04/18/21,,
3,"Zagreb-3, Croatia",3,70,70.00,17,28,04/19/21,,
3,"Zagreb-3, Croatia",3,61,61.00,18,38,04/20/21,,
3,"Zagreb-3, Croatia",3,59,59.00,15,42,04/21/21,,
3,"Zagreb-3, Croatia",3,52,52.00,29,37,04/22/21,,
3,"Zagreb-3, Croatia",3,73,73.00,35,43,04/23/21,,
3,"Zagreb-3, Croatia",3,89,89.00,30,46,04/24/21,,
3,"Zagreb-3, Croatia",3,81,81.00,24,32,04/25/21,,
3,"Zagreb-3, Croatia",3,72,72.00,34,24,04/26/21,,
3,"Zagreb-3, Croatia",3,102,102.00,31,24,04/27/21,,
3,"Zagreb-3, Croatia",3,94,94.00,17,29,04/28/21,,
3,"Zagreb-3, Croatia",3,55,55.00,13,30,04/29/21,,
3,"Zagreb-3, Croatia",3,42,42.00,24,35,04/30/21,,
3,"Zagreb-3, Croatia",3,66,66.00,11,33,05/01/21,,
3,"Zagreb-3, Croatia",3,31,31.00,12,33,05/02/21,,
3,"Zagreb-3, Croatia",3,42,42.00,18,38,05/03/21,,
3,"Zagreb-3, Croatia",3,50,50.00,18,38,05/04/21,,
3,"Zagreb-3, Croatia",3,42,42.00,13,27,05/05/21,,
3,"Zagreb-3, Croatia",3,41,41.00,21,22,05/06/21,,
3,"Zagreb-3, Croatia",3,63,63.00,14,39,05/07/21,,
3,"Zagreb-3, Croatia",3,47,47.00,19,40,05/08/21,,
3,"Zagreb-3, Croatia",3,56,56.00,19,36,05/09/21,,
3,"Zagreb-3, Croatia",3,50,50.00,22,37,05/10/21,,
3,"Zagreb-3, Croatia",3,44,44.00,14,26,05/11/21,,
3,"Zagreb-3, Croatia",3,35,35.00,8,23,05/12/21,,
3,"Zagreb-3, Croatia",3,26,26.00,9,31,05/13/21,,
3,"Zagreb-3, Croatia",3,27,27.00,6,24,05/16/21,,
3,"Zagreb-3, Croatia",3,24,24.00,8,27,05/17/21,,
3,"Zagreb-3, Croatia",3,24,24.00,5,22,05/18/21,,
3,"Zagreb-3, Croatia",3,22,22.00,10,35,05/19/21,,
3,"Zagreb-3, Croatia",3,34,34.00,14,34,05/20/21,,
3,"Zagreb-3, Croatia",3,35,35.00,12,38,05/21/21,,
3,"Zagreb-3, Croatia",3,27,27.00,13,35,05/22/21,,
3,"Zagreb-3, Croatia",3,41,41.00,13,18,05/23/21,,
3,"Zagreb-3, Croatia",3,51,51.00,16,28,05/24/21,,
3,"Zagreb-3, Croatia",3,49,49.00,12,37,05/25/21,,
3,"Zagreb-3, Croatia",3,32,32.00,20,38,05/26/21,,
3,"Zagreb-3, Croatia",3,46,46.00,10,32,05/27/21,,
3,"Zagreb-3, Croatia",3,28,28.00,14,32,05/28/21,,
3,"Zagreb-3, Croatia",3,47,47.00,14,31,05/29/21,,
3,"Zagreb-3, Croatia",3,52,52.00,13,35,05/30/21,,
3,"Zagreb-3, Croatia",3,44,44.00,20,39,05/31/21,,
3,"Zagreb-3, Croatia",3,51,51.00,27,44,06/01/21,,
3,"Zagreb-3, Croatia",3,62,62.00,21,46,06/02/21,,
3,"Zagreb-3, Croatia",3,57,57.00,31,43,06/03/21,,
3,"Zagreb-3, Croatia",3,67,67.00,32,48,06/04/21,,
3,"Zagreb-3, Croatia",3,73,73.00,20,30,06/05/21,,
3,"Zagreb-3, Croatia",3,62,62.00,26,38,06/06/21,,
3,"Zagreb-3, Croatia",3,77,77.00,30,44,06/07/21,,
3,"Zagreb-3, Croatia",3,76,76.00,31,44,06/08/21,,
3,"Zagreb-3, Croatia",3,80,80.00,22,39,06/09/21,,
3,"Zagreb-3, Croatia",3,62,62.00,18,33,06/10/21,,
3,"Zagreb-3, Croatia",3,52,52.00,16,38,06/11/21,,
3,"Zagreb-3, Croatia",3,47,47.00,16,31,06/12/21,,
3,"Zagreb-3, Croatia",3,44,44.00,15,32,06/13/21,,
3,"Zagreb-3, Croatia",3,32,32.00,25,42,06/14/21,,
3,"Zagreb-3, Croatia",3,53,53.00,28,49,06/15/21,,
3,"Zagreb-3, Croatia",3,60,60.00,43,43,06/16/21,,
3,"Zagreb-3, Croatia",3,62,62.00,55,35,06/17/21,,
3,"Zagreb-3, Croatia",3,71,71.00,37,47,06/18/21,,
3,"Zagreb-3, Croatia",3,68,68.00,32,37,06/19/21,,
3,"Zagreb-3, Croatia",3,75,75.00,58,32,06/20/21,,
3,"Zagreb-3, Croatia",3,85,85.00,50,36,06/21/21,,
3,"Zagreb-3, Croatia",3,71,71.00,47,18,06/22/21,,
3,"Zagreb-3, Croatia",3,76,70.00,76,26,06/23/21,,
3,"Zagreb-3, Croatia",3,96,96.00,54,39,06/24/21,,
3,"Zagreb-3, Croatia",3,57,57.00,21,44,06/25/21,,
3,"Zagreb-3, Croatia",3,27,27.00,18,46,06/26/21,,
3,"Zagreb-3, Croatia",3,34,34.00,34,45,06/27/21,,
3,"Zagreb-3, Croatia",3,61,49.00,61,34,06/28/21,,
3,"Zagreb-3, Croatia",3,66,66.00,51,25,06/29/21,,
3,"Zagreb-3, Croatia",3,33,33.00,33,41,07/02/21,,
3,"Zagreb-3, Croatia",3,48,48.00,21,41,07/03/21,,
3,"Zagreb-3, Croatia",3,43,43.00,17,32,07/04/21,,
3,"Zagreb-3, Croatia",3,50,50.00,22,35,07/05/21,,
3,"Zagreb-3, Croatia",3,55,55.00,25,33,07/06/21,,
3,"Zagreb-3, Croatia",3,46,46.00,30,44,07/07/21,,
3,"Zagreb-3, Croatia",3,54,54.00,30,39,07/08/21,,
3,"Zagreb-3, Croatia",3,40,40.00,13,41,07/09/21,,
3,"Zagreb-3, Croatia",3,20,18.00,20,44,07/10/21,,
3,"Zagreb-3, Croatia",3,44,44.00,32,39,07/11/21,,
3,"Zagreb-3, Croatia",3,55,55.00,41,39,07/12/21,,
3,"Zagreb-3, Croatia",3,57,57.00,23,28,07/13/21,,
3,"Zagreb-3, Croatia",3,47,47.00,18,38,07/14/21,,
3,"Zagreb-3, Croatia",3,36,31.00,36,39,07/15/21,,
3,"Zagreb-3, Croatia",3,48,48.00,13,36,07/16/21,,
3,"Zagreb-3, Croatia",3,43,43.00,19,39,07/17/21,,
3,"Zagreb-3, Croatia",3,56,56.00,20,27,07/18/21,,
3,"Zagreb-3, Croatia",3,40,40.00,25,35,07/19/21,,
3,"Zagreb-3, Croatia",3,53,53.00,24,42,07/20/21,,
3,"Zagreb-3, Croatia",3,54,54.00,26,45,07/21/21,,
3,"Zagreb-3, Croatia",3,57,57.00,32,46,07/22/21,,
3,"Zagreb-3, Croatia",3,65,65.00,40,33,07/25/21,,
3,"Zagreb-3, Croatia",3,75,75.00,38,35,07/26/21,,
3,"Zagreb-3, Croatia",3,63,63.00,32,40,07/27/21,,
3,"Zagreb-3, Croatia",3,55,55.00,31,46,07/28/21,,
3,"Zagreb-3, Croatia",3,49,49.00,24,47,07/29/21,,
3,"Zagreb-3, Croatia",3,52,52.00,19,50,07/30/21,,
3,"Zagreb-3, Croatia",3,42,42.00,24,39,07/31/21,,
3,"Zagreb-3, Croatia",3,39,39.00,8,37,08/01/21,,
3,"Zagreb-3, Croatia",3,21,21.00,15,42,08/02/21,,
3,"Zagreb-3, Croatia",3,32,32.00,22,37,08/03/21,,
3,"Zagreb-3, Croatia",3,39,39.00,8,27,08/04/21,,
3,"Zagreb-3, Croatia",3,28,28.00,8,32,08/05/21,,
3,"Zagreb-3, Croatia",3,23,23.00,18,34,08/06/21,,
3,"Zagreb-3, Croatia",3,34,34.00,18,39,08/07/21,,
3,"Zagreb-3, Croatia",3,35,35.00,20,41,08/08/21,,
3,"Zagreb-3, Croatia",3,28,28.00,23,46,08/09/21,,
3,"Zagreb-3, Croatia",3,44,44.00,29,40,08/10/21,,
3,"Zagreb-3, Croatia",3,46,46.00,33,41,08/11/21,,
3,"Zagreb-3, Croatia",3,56,56.00,28,40,08/12/21,,
3,"Zagreb-3, Croatia",3,46,46.00,27,50,08/13/21,,
3,"Zagreb-3, Croatia",3,53,53.00,21,46,08/14/21,,
3,"Zagreb-3, Croatia",3,53,53.00,37,41,08/15/21,,
3,"Zagreb-3, Croatia",3,64,64.00,13,26,08/16/21,,
3,"Zagreb-3, Croatia",3,27,27.00,15,37,08/17/21,,
3,"Zagreb-3, Croatia",3,30,30.00,19,39,08/18/21,,
3,"Zagreb-3, Croatia",3,37,37.00,22,39,08/19/21,,
3,"Zagreb-3, Croatia",3,37,37.00,19,44,08/20/21,,
3,"Zagreb-3, Croatia",3,42,42.00,17,42,08/21/21,,
3,"Zagreb-3, Croatia",3,45,45.00,18,28,08/22/21,,
3,"Zagreb-3, Croatia",3,30,30.00,10,31,08/23/21,,
3,"Zagreb-3, Croatia",3,27,27.00,13,29,08/24/21,,
3,"Zagreb-3, Croatia",3,38,38.00,14,31,08/25/21,,
3,"Zagreb-3, Croatia",3,40,40.00,12,30,08/26/21,,
3,"Zagreb-3, Croatia",3,22,22.00,11,26,08/27/21,,
3,"Zagreb-3, Croatia",3,39,39.00,8,16,08/28/21,,
3,"Zagreb-3, Croatia",3,28,28.00,7,26,08/29/21,,
3,"Zagreb-3, Croatia",3,20,20.00,8,31,08/30/21,,
3,"Zagreb-3, Croatia",3,22,22.00,11,31,08/31/21,,
3,"Zagreb-3, Croatia",3,28,28.00,18,32,09/01/21,,
3,"Zagreb-3, Croatia",3,51,51.00,21,36,09/02/21,,
3,"Zagreb-3, Croatia",3,53,53.00,23,40,09/03/21,,
3,"Zagreb-3, Croatia",3,60,60.00,21,40,09/04/21,,
3,"Zagreb-3, Croatia",3,58,58.00,21,38,09/05/21,,
3,"Zagreb-3, Croatia",3,53,53.00,29,39,09/06/21,,
3,"Zagreb-3, Croatia",3,67,67.00,31,39,09/07/21,,
3,"Zagreb-3, Croatia",3,66,66.00,33,40,09/08/21,,
3,"Zagreb-3, Croatia",3,66,66.00,35,45,09/09/21,,
3,"Zagreb-3, Croatia",3,73,73.00,36,55,09/10/21,,
3,"Zagreb-3, Croatia",3,86,86.00,36,51,09/11/21,,
3,"Zagreb-3, Croatia",3,85,85.00,36,48,09/12/21,,
3,"Zagreb-3, Croatia",3,79,79.00,37,41,09/13/21,,
3,"Zagreb-3, Croatia",3,85,85.00,40,45,09/14/21,,
3,"Zagreb-3, Croatia",3,79,79.00,36,36,09/15/21,,
3,"Zagreb-3, Croatia",3,77,77.00,14,16,09/16/21,,
3,"Zagreb-3, Croatia",3,46,46.00,12,24,09/17/21,,
3,"Zagreb-3, Croatia",3,38,38.00,14,28,09/18/21,,
3,"Zagreb-3, Croatia",3,45,45.00,10,23,09/19/21,,
3,"Zagreb-3, Croatia",3,38,38.00,19,29,09/20/21,,
3,"Zagreb-3, Croatia",3,56,56.00,22,27,09/21/21,,
3,"Zagreb-3, Croatia",3,63,63.00,19,25,09/22/21,,
3,"Zagreb-3, Croatia",3,56,56.00,18,32,09/23/21,,
3,"Zagreb-3, Croatia",3,52,52.00,24,40,09/24/21,,
3,"Zagreb-3, Croatia",3,69,69.00,23,37,09/25/21,,
3,"Zagreb-3, Croatia",3,57,57.00,19,32,09/26/21,,
3,"Zagreb-3, Croatia",3,54,54.00,23,28,09/27/21,,
3,"Zagreb-3, Croatia",3,62,62.00,29,29,09/28/21,,
3,"Zagreb-3, Croatia",3,70,70.00,9,25,09/29/21,,
3,"Zagreb-3, Croatia",3,29,29.00,24,20,09/30/21,,
3,"Zagreb-3, Croatia",3,67,67.00,35,11,10/01/21,,
3,"Zagreb-3, Croatia",3,91,91.00,23,28,10/02/21,,
3,"Zagreb-3, Croatia",3,66,66.00,19,34,10/03/21,,
3,"Zagreb-3, Croatia",3,53,53.00,22,27,10/04/21,,
3,"Zagreb-3, Croatia",3,61,61.00,12,22,10/05/21,,
3,"Zagreb-3, Croatia",3,38,38.00,6,21,10/06/21,,
3,"Zagreb-3, Croatia",3,25,25.00,18,19,10/07/21,,
3,"Zagreb-3, Croatia",3,58,58.00,26,19,10/08/21,,
3,"Zagreb-3, Croatia",3,69,69.00,13,22,10/09/21,,
3,"Zagreb-3, Croatia",3,48,48.00,29,22,10/10/21,,
3,"Zagreb-3, Croatia",3,85,85.00,33,13,10/11/21,,
3,"Zagreb-3, Croatia",3,92,92.00,21,19,10/12/21,,
3,"Zagreb-3, Croatia",3,64,64.00,20,24,10/13/21,,
3,"Zagreb-3, Croatia",3,60,60.00,31,23,10/14/21,,
3,"Zagreb-3, Croatia",3,87,87.00,39,20,10/15/21,,
3,"Zagreb-3, Croatia",3,107,107.00,35,27,10/16/21,,
3,"Zagreb-3, Croatia",3,101,101.00,46,19,10/17/21,,
3,"Zagreb-3, Croatia",3,120,120.00,47,20,10/18/21,,
3,"Zagreb-3, Croatia",3,125,125.00,35,35,10/19/21,,
3,"Zagreb-3, Croatia",3,99,99.00,20,34,10/20/21,,
3,"Zagreb-3, Croatia",3,44,44.00,26,11,10/21/21,,
3,"Zagreb-3, Croatia",3,80,80.00,18,19,10/22/21,,
3,"Zagreb-3, Croatia",3,58,58.00,26,26,10/23/21,,
3,"Zagreb-3, Croatia",3,79,79.00,40,21,10/24/21,,
3,"Zagreb-3, Croatia",3,107,107.00,45,15,10/25/21,,
3,"Zagreb-3, Croatia",3,123,123.00,51,16,10/26/21,,
3,"Zagreb-3, Croatia",3,135,135.00,59,17,10/27/21,,
3,"Zagreb-3, Croatia",3,149,149.00,64,21,10/28/21,,
3,"Zagreb-3, Croatia",3,160,160.00,60,8,10/29/21,,
3,"Zagreb-3, Croatia",3,153,153.00,54,9,10/30/21,,
3,"Zagreb-3, Croatia",3,142,142.00,64,8,10/31/21,,
3,"Zagreb-3, Croatia",3,158,158.00,25,13,11/01/21,,
3,"Zagreb-3, Croatia",3,77,77.00,35,8,11/02/21,,
3,"Zagreb-3, Croatia",3,98,98.00,27,2,11/03/21,,
3,"Zagreb-3, Croatia",3,72,72.00,26,1,11/04/21,,
3,"Zagreb-3, Croatia",3,74,74.00,28,1,11/05/21,,
3,"Zagreb-3, Croatia",3,79,79.00,24,1,11/07/21,,
3,"Zagreb-3, Croatia",3,77,77.00,36,1,11/08/21,,
3,"Zagreb-3, Croatia",3,94,94.00,46,1,11/09/21,,
3,"Zagreb-3, Croatia",3,121,121.00,43,1,11/10/21,,
3,"Zagreb-3, Croatia",3,81,81.00,25,1,11/12/21,,
3,"Zagreb-3, Croatia",3,132,132.00,37,1,11/17/21,,
3,"Zagreb-3, Croatia",3,110,110.00,58,1,11/19/21,,
3,"Zagreb-3, Croatia",3,105,105.00,19,1,11/22/21,,
3,"Zagreb-3, Croatia",3,63,63.00,50,1,11/23/21,,
3,"Zagreb-3, Croatia",3,135,135.00,54,2,11/24/21,,
3,"Zagreb-3, Croatia",3,68,68.00,21,3,11/28/21,,
3,"Zagreb-3, Croatia",3,68,68.00,26,2,11/29/21,,
3,"Zagreb-3, Croatia",3,79,79.00,14,3,11/30/21,,
3,"Zagreb-3, Croatia",3,38,38.00,15,6,12/01/21,,
3,"Zagreb-3, Croatia",3,50,50.00,21,2,12/02/21,,
3,"Zagreb-3, Croatia",3,63,63.00,50,1,12/03/21,,
3,"Zagreb-3, Croatia",3,132,132.00,27,1,12/04/21,,
3,"Zagreb-3, Croatia",3,87,87.00,26,1,12/05/21,,
3,"Zagreb-3, Croatia",3,79,79.00,50,1,12/06/21,,
3,"Zagreb-3, Croatia",3,136,136.00,39,1,12/07/21,,
3,"Zagreb-3, Croatia",3,106,106.00,35,2,12/08/21,,
3,"Zagreb-3, Croatia",3,106,106.00,46,1,12/09/21,,
3,"Zagreb-3, Croatia",3,134,134.00,22,3,12/10/21,,
3,"Zagreb-3, Croatia",3,76,76.00,25,1,12/11/21,,
3,"Zagreb-3, Croatia",3,82,82.00,42,1,12/12/21,,
3,"Zagreb-3, Croatia",3,123,123.00,41,2,12/13/21,,
3,"Zagreb-3, Croatia",3,116,116.00,38,1,12/15/21,,
3,"Zagreb-3, Croatia",3,111,111.00,40,1,12/16/21,,
3,"Zagreb-3, Croatia",3,111,111.00,38,1,12/17/21,,
3,"Zagreb-3, Croatia",3,111,111.00,45,1,12/18/21,,
3,"Zagreb-3, Croatia",3,127,127.00,43,1,12/19/21,,
3,"Zagreb-3, Croatia",3,114,114.00,46,1,12/20/21,,
3,"Zagreb-3, Croatia",3,123,123.00,45,2,12/21/21,,
3,"Zagreb-3, Croatia",3,115,115.00,62,1,12/22/21,,
3,"Zagreb-3, Croatia",3,159,159.00,20,2,12/23/21,,
3,"Zagreb-3, Croatia",3,76,76.00,18,2,12/25/21,,
3,"Zagreb-3, Croatia",3,61,61.00,24,1,12/26/21,,
3,"Zagreb-3, Croatia",3,79,79.00,28,1,12/27/21,,
3,"Zagreb-3, Croatia",3,144,144.00,72,1,12/31/21,,
3,"Zagreb-3, Croatia",3,87,87.00,16,5,01/03/22,,
3,"Zagreb-3, Croatia",3,58,58.00,8,24,01/04/22,,
3,"Zagreb-3, Croatia",3,27,27.00,15,23,01/05/22,,
3,"Zagreb-3, Croatia",3,51,51.00,32,23,01/06/22,,
3,"Zagreb-3, Croatia",3,98,98.00,52,11,01/07/22,,
3,"Zagreb-3, Croatia",3,143,143.00,53,8,01/08/22,,
3,"Zagreb-3, Croatia",3,150,150.00,46,18,01/09/22,,
3,"Zagreb-3, Croatia",3,134,134.00,25,21,01/10/22,,
3,"Zagreb-3, Croatia",3,80,80.00,37,19,01/11/22,,
3,"Zagreb-3, Croatia",3,104,104.00,55,14,01/12/22,,
3,"Zagreb-3, Croatia",3,144,144.00,56,10,01/13/22,,
3,"Zagreb-3, Croatia",3,138,138.00,63,12,01/14/22,,
3,"Zagreb-3, Croatia",3,152,152.00,75,12,01/15/22,,
3,"Zagreb-3, Croatia",3,174,174.00,63,11,01/16/22,,
3,"Zagreb-3, Croatia",3,156,156.00,34,17,01/17/22,,
3,"Zagreb-3, Croatia",3,90,90.00,55,14,01/18/22,,
3,"Zagreb-3, Croatia",3,139,139.00,41,14,01/19/22,,
3,"Zagreb-3, Croatia",3,120,120.00,27,21,01/20/22,,
3,"Zagreb-3, Croatia",3,76,76.00,26,19,01/21/22,,
3,"Zagreb-3, Croatia",3,82,82.00,27,17,01/22/22,,
3,"Zagreb-3, Croatia",3,88,88.00,35,19,01/23/22,,
3,"Zagreb-3, Croatia",3,101,101.00,58,15,01/24/22,,
3,"Zagreb-3, Croatia",3,150,150.00,72,6,01/25/22,,
3,"Zagreb-3, Croatia",3,167,167.00,72,12,01/26/22,,
3,"Zagreb-3, Croatia",3,166,166.00,52,23,01/27/22,,
3,"Zagreb-3, Croatia",3,126,126.00,29,22,01/28/22,,
3,"Zagreb-3, Croatia",3,81,81.00,36,25,01/29/22,,
3,"Zagreb-3, Croatia",3,97,97.00,53,5,01/30/22,,
3,"Zagreb-3, Croatia",3,142,142.00,40,19,01/31/22,,
3,"Zagreb-3, Croatia",3,109,109.00,28,19,02/01/22,,
3,"Zagreb-3, Croatia",3,80,80.00,30,8,02/02/22,,
3,"Zagreb-3, Croatia",3,87,87.00,45,20,02/23/22,,
3,"Zagreb-3, Croatia",3,109,109.00,24,24,02/24/22,,
3,"Zagreb-3, Croatia",3,70,70.00,13,27,02/25/22,,
3,"Zagreb-3, Croatia",3,48,48.00,16,25,02/26/22,,
3,"Zagreb-3, Croatia",3,59,59.00,17,27,02/27/22,,
3,"Zagreb-3, Croatia",3,59,59.00,25,27,02/28/22,,
3,"Zagreb-3, Croatia",3,74,74.00,47,20,03/01/22,,
3,"Zagreb-3, Croatia",3,120,120.00,50,27,03/02/22,,
3,"Zagreb-3, Croatia",3,126,126.00,38,31,03/03/22,,
3,"Zagreb-3, Croatia",3,100,100.00,28,27,03/04/22,,
3,"Zagreb-3, Croatia",3,85,85.00,23,29,03/05/22,,
3,"Zagreb-3, Croatia",3,67,67.00,36,26,03/06/22,,
3,"Zagreb-3, Croatia",3,100,100.00,28,28,03/07/22,,
3,"Zagreb-3, Croatia",3,73,73.00,36,30,03/08/22,,
3,"Zagreb-3, Croatia",3,91,91.00,40,28,03/09/22,,
3,"Zagreb-3, Croatia",3,101,101.00,32,30,03/10/22,,
3,"Zagreb-3, Croatia",3,82,82.00,45,34,03/11/22,,
3,"Zagreb-3, Croatia",3,111,111.00,54,36,03/12/22,,
3,"Zagreb-3, Croatia",3,126,126.00,41,35,03/13/22,,
3,"Zagreb-3, Croatia",3,101,101.00,36,32,03/14/22,,
3,"Zagreb-3, Croatia",3,87,87.00,33,36,03/15/22,,
3,"Zagreb-3, Croatia",3,75,75.00,43,40,03/16/22,,
3,"Zagreb-3, Croatia",3,97,97.00,38,19,03/17/22,,
3,"Zagreb-3, Croatia",3,94,94.00,48,35,03/18/22,,
3,"Zagreb-3, Croatia",3,123,123.00,38,36,03/19/22,,
3,"Zagreb-3, Croatia",3,94,94.00,37,36,03/20/22,,
3,"Zagreb-3, Croatia",3,86,86.00,51,43,03/21/22,,
3,"Zagreb-3, Croatia",3,112,112.00,61,41,03/24/22,,
3,"Zagreb-3, Croatia",3,127,127.00,57,46,03/25/22,,
3,"Zagreb-3, Croatia",3,124,124.00,52,40,03/26/22,,
3,"Zagreb-3, Croatia",3,111,111.00,50,40,03/27/22,,
3,"Zagreb-3, Croatia",3,108,108.00,39,42,03/28/22,,
3,"Zagreb-3, Croatia",3,81,81.00,33,32,03/29/22,,
3,"Zagreb-3, Croatia",3,77,77.00,21,14,03/30/22,,
3,"Zagreb-3, Croatia",3,69,69.00,13,12,03/31/22,,
3,"Zagreb-3, Croatia",3,49,49.00,19,22,04/01/22,,
3,"Zagreb-3, Croatia",3,67,67.00,20,29,04/02/22,,
3,"Zagreb-3, Croatia",3,65,65.00,24,33,04/03/22,,
3,"Zagreb-3, Croatia",3,72,72.00,19,38,04/04/22,,
3,"Zagreb-3, Croatia",3,60,60.00,20,35,04/05/22,,
3,"Zagreb-3, Croatia",3,60,60.00,12,41,04/06/22,,
3,"Zagreb-3, Croatia",3,39,39.00,13,33,04/07/22,,
3,"Zagreb-3, Croatia",3,34,34.00,9,26,04/08/22,,
3,"Zagreb-3, Croatia",3,28,28.00,12,32,04/09/22,,
3,"Zagreb-3, Croatia",3,41,41.00,21,33,04/10/22,,
3,"Zagreb-3, Croatia",3,60,60.00,17,39,04/11/22,,
3,"Zagreb-3, Croatia",3,42,42.00,29,42,04/12/22,,
3,"Zagreb-3, Croatia",3,67,67.00,27,43,04/13/22,,
3,"Zagreb-3, Croatia",3,57,57.00,34,39,04/14/22,,
3,"Zagreb-3, Croatia",3,82,82.00,8,32,04/15/22,,
3,"Zagreb-3, Croatia",3,26,26.00,11,35,04/16/22,,
3,"Zagreb-3, Croatia",3,42,42.00,13,36,04/17/22,,
3,"Zagreb-3, Croatia",3,48,48.00,12,34,04/18/22,,
3,"Zagreb-3, Croatia",3,44,44.00,19,34,04/19/22,,
3,"Zagreb-3, Croatia",3,61,61.00,36,27,04/20/22,,
3,"Zagreb-3, Croatia",3,95,95.00,23,21,04/21/22,,
3,"Zagreb-3, Croatia",3,73,73.00,19,28,04/22/22,,
3,"Zagreb-3, Croatia",3,59,59.00,11,34,04/23/22,,
3,"Zagreb-3, Croatia",3,30,30.00,8,32,04/24/22,,
3,"Zagreb-3, Croatia",3,22,22.00,14,29,04/25/22,,
3,"Zagreb-3, Croatia",3,42,42.00,9,24,04/26/22,,
3,"Zagreb-3, Croatia",3,31,31.00,15,40,04/27/22,,
3,"Zagreb-3, Croatia",3,47,47.00,20,38,04/28/22,,
3,"Zagreb-3, Croatia",3,55,55.00,23,41,04/29/22,,
3,"Zagreb-3, Croatia",3,61,61.00,17,37,04/30/22,,
3,"Zagreb-3, Croatia",3,53,53.00,16,31,05/01/22,,
3,"Zagreb-3, Croatia",3,49,49.00,21,36,05/02/22,,
3,"Zagreb-3, Croatia",3,55,55.00,23,35,05/03/22,,
3,"Zagreb-3, Croatia",3,57,57.00,22,32,05/04/22,,
3,"Zagreb-3, Croatia",3,55,55.00,21,28,05/05/22,,
3,"Zagreb-3, Croatia",3,60,60.00,26,23,05/06/22,,
3,"Zagreb-3, Croatia",3,76,76.00,24,34,05/07/22,,
3,"Zagreb-3, Croatia",3,69,69.00,20,35,05/08/22,,
3,"Zagreb-3, Croatia",3,57,57.00,24,38,05/09/22,,
3,"Zagreb-3, Croatia",3,64,64.00,28,36,05/10/22,,
3,"Zagreb-3, Croatia",3,60,60.00,24,43,05/11/22,,
3,"Zagreb-3, Croatia",3,55,55.00,21,42,05/12/22,,
3,"Zagreb-3, Croatia",3,54,54.00,18,40,05/13/22,,
3,"Zagreb-3, Croatia",3,51,51.00,22,40,05/14/22,,
