date, pm25, pm10, no2, so2, co
2016/4/26, , 10, , 1, 
2016/4/27, , 7, , 1, 
2016/4/28, , 8, , 2, 
2016/4/29, , 11, , 2, 
2016/4/30, , 15, , 2, 
2016/5/1, , 20, , 1, 
2016/5/2, , 8, , 1, 
2016/5/3, , 12, , 1, 
2016/5/4, , 7, , 1, 
2016/5/5, , 14, , 2, 
2016/5/6, , 17, , 2, 
2016/5/7, , 17, , 1, 
2016/5/8, , 12, , 1, 
2016/5/9, , 13, , 1, 
2016/5/10, , 16, , , 
2016/5/13, , 6, , 2, 
2016/5/14, , 6, , 1, 
2016/5/15, , 6, , 2, 
2016/5/16, , 12, , 2, 
2016/5/17, , 10, 16, 2, 
2016/5/18, , 10, 13, 2, 
2016/5/19, , 9, 17, 2, 
2016/5/20, , 11, 33, 2, 
2016/5/21, , 19, , , 
2016/5/23, , 12, 9, 2, 
2016/5/24, , 5, 14, 2, 
2016/5/25, , 10, 17, 2, 
2016/5/26, , 18, 17, 2, 
2016/5/27, , 16, 12, 2, 
2016/5/28, , 18, 6, 2, 
2016/5/29, , 17, 6, 1, 
2016/5/30, , 9, 5, 1, 
2016/5/31, , 8, 6, 1, 
2016/6/1, , 8, 9, 1, 
2016/6/2, , 9, 15, 1, 
2016/6/3, , 11, 9, 1, 
2016/6/4, , 8, 11, 1, 
2016/6/5, , 10, 18, 3, 
2016/6/6, , 12, 22, 3, 
2016/6/7, , 16, 21, 3, 
2016/6/8, , 17, 17, 5, 
2016/6/9, , 20, 12, 2, 
2016/6/10, , 12, 10, 2, 
2016/6/11, , 12, 6, 2, 
2016/6/12, , 7, 12, 2, 
2016/6/13, , 10, 14, 2, 
2016/6/14, , 10, 7, 2, 
2016/6/15, , 8, 22, 2, 
2016/6/16, , 15, 14, 2, 
2016/6/17, , 16, 12, 1, 
2016/6/18, , 10, 11, 1, 
2016/6/19, , 9, 15, 1, 
2016/6/20, , 6, 15, , 
2016/6/21, , 10, 11, , 
2016/6/22, , 16, 16, , 
2016/6/23, , 18, 17, , 
2016/6/24, , 30, 11, , 
2016/6/25, , 32, 6, , 
2016/6/26, , 10, 12, , 
2016/6/27, , 7, 13, , 
2016/6/28, , 8, 15, , 
2016/6/29, , 12, 22, , 
2016/6/30, , 15, 21, , 
2016/1/4, , 30, , , 
2016/1/8, , 86, 52, 11, 
2016/1/9, , 96, 38, 11, 
2016/1/10, , 76, 25, 8, 
2016/1/11, , 31, 28, 5, 
2016/1/12, , 19, 30, 6, 
2016/1/13, , 40, 29, 6, 
2016/1/14, , 49, 25, 4, 
2016/1/15, , 30, 16, 3, 
2016/1/16, , 25, 12, , 
2016/1/17, , 10, 15, 2, 
2016/1/18, , 19, 29, 5, 
2016/1/19, , 45, 36, 7, 
2016/1/20, , 62, 33, 8, 
2016/1/21, , 45, 26, 5, 
2016/1/22, , 25, 31, 6, 
2016/1/23, , 47, 37, 8, 
2016/1/24, , 69, 39, 11, 
2016/1/25, , 76, 50, 13, 
2016/1/26, , 75, 30, 9, 
2016/1/27, , 47, 20, 5, 
2016/1/28, , 17, 31, 7, 
2016/1/29, , 39, 19, 7, 
2016/1/30, , 37, 13, 4, 
2016/1/31, , 12, 21, 5, 
2016/2/1, , 19, 12, 3, 
2016/2/2, , 12, 16, 2, 
2016/2/3, , 11, 18, 2, 
2016/2/4, , 13, 23, 4, 
2016/2/5, , 25, 13, 2, 
2016/2/6, , 15, 14, 3, 
2016/2/7, , 13, 32, 3, 
2016/2/8, , 19, 11, 1, 
2016/2/9, , 9, 16, 1, 
2016/2/10, , 8, 24, 3, 
2016/2/11, , 22, 30, 2, 
2016/2/12, , 22, 19, 1, 
2016/2/13, , 13, 29, 3, 
2016/2/14, , 31, 23, 3, 
2016/2/15, , 12, 15, 2, 
2016/2/16, , 9, 13, , 
2016/2/17, , 15, 16, 3, 
2016/2/18, , 19, 18, 1, 
2016/2/19, , 9, 15, , 
2016/2/20, , 12, 10, , 
2016/2/21, , 11, 12, , 
2016/2/22, , 9, 14, , 
2016/2/23, , 17, 18, , 
2016/2/24, , 13, 24, 1, 
2016/2/25, , 18, 15, 2, 
2016/2/26, , 11, 23, 5, 
2016/2/27, , 33, 25, 3, 
2016/2/28, , 46, 18, 2, 
2016/2/29, , 25, 17, 3, 
2016/3/1, , 15, 19, 2, 
2016/3/2, , 17, 14, 2, 
2016/3/3, , 10, 18, 2, 
2016/3/4, , 10, 15, 1, 
2016/3/5, , 15, 17, , 
2016/3/6, , 13, 16, , 
2016/3/7, , 10, 17, 1, 
2016/3/8, , 12, 18, 1, 
2016/3/9, , 17, 16, 1, 
2016/3/10, , 16, 14, , 
2016/3/11, , 13, 10, , 
2016/3/12, , 13, 5, , 
2016/3/13, , 11, 12, 2, 
2016/3/14, , 16, 24, 3, 
2016/3/15, , 21, 17, 3, 
2016/3/16, , 16, 27, 4, 
2016/3/17, , 26, 30, 6, 
2016/3/18, , 44, 25, 6, 
2016/3/19, , 34, 9, 4, 
2016/3/20, , 13, 20, 4, 
2016/3/21, , 20, 23, 4, 
2016/3/22, , 19, 21, 4, 
2016/3/23, , 13, 18, 3, 
2016/3/24, , 11, 18, 3, 
2016/3/25, , 15, 16, 3, 
2016/3/26, , 14, 13, 3, 
2016/3/27, , 15, 10, 3, 
2016/3/28, , 10, 12, 2, 
2016/3/29, , 10, 12, 2, 
2016/3/30, , 11, 10, 2, 
2016/3/31, , 14, 16, 2, 
2015/10/1, , 12, 21, 2, 
2015/10/2, , 17, 19, 1, 
2015/10/3, , 28, 9, 1, 
2015/10/4, , 11, 22, 1, 
2015/10/5, , 14, 18, 4, 
2015/10/6, , 22, , , 
2015/10/9, , 20, 11, 2, 
2015/10/10, , 17, 7, , 
2015/10/11, , 5, 15, , 
2015/10/12, , 23, 20, 2, 
2015/10/13, , 27, 14, 1, 
2015/10/14, , 17, 17, 3, 
2015/10/15, , 13, 18, 2, 
2015/10/16, , 12, 20, 2, 
2015/10/17, , 17, 16, 2, 
2015/10/18, , 22, 25, 2, 
2015/10/19, , 14, 17, , 
2015/10/20, , 10, 21, , 
2015/10/21, , 22, 16, 1, 
2015/10/22, , 13, 19, , 
2015/10/23, , 18, 14, , 
2015/10/24, , 31, , , 
2015/10/26, , 33, 17, 2, 
2015/10/27, , 40, , , 
2015/10/29, , 45, , , 
2015/11/2, , 65, 31, 6, 
2015/11/3, , 55, 35, 6, 
2015/11/4, , 66, 36, 6, 
2015/11/5, , 65, 38, 6, 
2015/11/6, , 67, 27, 7, 
2015/11/7, , 78, , , 
2015/11/9, , 49, 31, 6, 
2015/11/10, , 52, 39, 7, 
2015/11/11, , 53, 38, 8, 
2015/11/12, , 50, 30, 3, 
2015/11/13, , 42, 24, 2, 
2015/11/14, , 34, 15, 2, 
2015/11/15, , 26, 18, , 
2015/11/16, , 24, , , 
2015/11/19, , 18, 11, 3, 
2015/11/20, , 15, 15, 2, 
2015/11/21, , 6, 14, 2, 
2015/11/22, , 10, 20, 4, 
2015/11/23, , 25, 18, 2, 
2015/11/24, , 13, 13, 6, 
2015/11/25, , 16, 14, 4, 
2015/11/26, , 16, 15, 4, 
2015/11/27, , 14, 14, 4, 
2015/11/28, , 18, 19, 4, 
2015/11/29, , 30, 23, 4, 
2015/11/30, , 22, 19, 3, 
2015/12/1, , 19, 29, 4, 
2015/12/2, , 28, 24, 5, 
2015/12/3, , 40, 17, 3, 
2015/12/4, , 21, 14, 3, 
2015/12/5, , 15, 10, 2, 
2015/12/6, , 13, 24, 6, 
2015/12/7, , 34, 12, 3, 
2015/12/8, , 14, , , 
2015/12/10, , 28, 23, 5, 
2015/12/11, , 34, 17, 3, 
2015/12/12, , 23, 10, 2, 
2015/12/13, , 13, 30, 7, 
2015/12/14, , 51, 14, 4, 
2015/12/15, , 42, 16, 6, 
2015/12/16, , 35, 10, 3, 
2015/12/17, , 13, 2, 1, 
2015/12/18, , 13, , , 
2015/12/20, , 27, 20, 4, 
2015/12/21, , 23, 25, 4, 
2015/12/22, , 25, 23, 4, 
2015/12/23, , 26, 27, 5, 
2015/12/24, , 41, 20, 5, 
2015/12/25, , 32, 28, 7, 
2015/12/26, , 65, 35, 9, 
2015/12/27, , 71, 38, 12, 
2015/12/28, , 91, 22, 10, 
2015/12/29, , 63, 16, 3, 
2015/12/30, , 16, , , 
2016/1/3, , 24, 10, 5, 
2015/7/1, , 18, 27, 5, 
2015/7/2, , 21, 30, 5, 
2015/7/3, , 23, 19, 4, 
2015/7/4, , 21, 14, 4, 
2015/7/5, , 18, 23, 6, 
2015/7/6, , 22, 24, 9, 
2015/7/7, , 31, 12, 10, 
2015/7/8, , 27, 12, 7, 
2015/7/9, , 7, , , 
2015/7/14, , 13, 22, 6, 
2015/7/15, , 18, 20, 10, 
2015/7/16, , 21, 20, 11, 
2015/7/17, , 29, 18, 14, 
2015/7/18, , 24, 11, 13, 
2015/7/19, , 22, 20, 12, 
2015/7/20, , 19, 20, 11, 
2015/7/21, , 16, 21, 15, 
2015/7/22, , 22, 24, 13, 
2015/7/23, , 29, 22, 12, 
2015/7/24, , 22, 12, 10, 
2015/7/25, , 15, 10, 8, 
2015/7/26, , 9, 22, 6, 
2015/7/27, , 12, 15, 4, 
2015/7/28, , 10, 14, 4, 
2015/7/29, , 11, 12, 3, 
2015/7/30, , 6, 15, 3, 
2015/7/31, , 11, 12, 4, 
2015/8/1, , 16, 9, 4, 
2015/8/2, , 19, 13, 4, 
2015/8/3, , 21, 14, 4, 
2015/8/4, , 29, 12, 5, 
2015/8/5, , 30, 17, 5, 
2015/8/6, , 33, 20, 8, 
2015/8/7, , 34, 15, 13, 
2015/8/8, , 28, 14, 14, 
2015/8/9, , 27, 21, 10, 
2015/8/10, , 24, 26, 6, 
2015/8/11, , 34, 16, 9, 
2015/8/12, , 21, 23, 9, 
2015/8/13, , 31, 24, 9, 
2015/8/14, , 34, 14, 8, 
2015/8/15, , 30, 6, 6, 
2015/8/16, , 16, 12, 2, 
2015/8/17, , 6, 11, , 
2015/8/18, , 7, 11, , 
2015/8/19, , 9, 12, , 
2015/8/20, , 10, 14, , 
2015/8/21, , 16, 10, , 
2015/8/22, , 25, 7, 3, 
2015/8/23, , 26, 15, 2, 
2015/8/24, , 26, 19, , 
2015/8/25, , 17, 13, 2, 
2015/8/26, , 9, 11, 2, 
2015/8/27, , 20, 15, 2, 
2015/8/28, , 20, 23, 3, 
2015/8/29, , 24, 19, 6, 
2015/8/30, , 27, 19, 3, 
2015/8/31, , 31, 14, 2, 
2015/9/1, , 18, 19, 2, 
2015/9/2, , 18, 18, 2, 
2015/9/3, , 15, 21, 2, 
2015/9/4, , 13, 15, , 
2015/9/5, , 7, 10, , 
2015/9/6, , 5, 18, , 
2015/9/7, , 11, 19, 1, 
2015/9/8, , 13, 19, 2, 
2015/9/9, , 14, 18, 1, 
2015/9/10, , 15, 21, , 
2015/9/11, , 15, 16, , 
2015/9/12, , 17, 17, , 
2015/9/13, , 16, 20, 3, 
2015/9/14, , 27, 18, 2, 
2015/9/15, , 24, 16, 2, 
2015/9/16, , 28, 17, , 
2015/9/17, , 34, 29, , 
2015/9/18, , 35, 15, , 
2015/9/19, , 15, 11, , 
2015/9/20, , 10, 17, , 
2015/9/21, , 8, 25, 2, 
2015/9/22, , 17, 24, 1, 
2015/9/23, , 23, 17, , 
2015/9/24, , 10, 20, , 
2015/9/25, , 11, 14, , 
2015/9/26, , 9, 9, , 
2015/9/27, , 9, 14, , 
2015/9/28, , 9, 12, , 
2015/9/29, , 9, 16, , 
2015/9/30, , 10, 14, , 
2015/4/1, , 7, , 2, 
2015/4/2, , 10, , 2, 
2015/4/3, , 10, , 2, 
2015/4/4, , 19, , 2, 
2015/4/5, , 9, , , 
2015/4/6, , 7, , , 
2015/4/7, , 9, , , 
2015/4/8, , 17, , 2, 
2015/4/9, , 17, , 3, 
2015/4/10, , 32, , 2, 
2015/4/11, , 18, , , 
2015/4/15, , 23, 15, 3, 
2015/4/16, , 17, 11, 2, 
2015/4/17, , 15, 10, , 
2015/4/18, , 10, 16, 2, 
2015/4/19, , 13, 23, 2, 
2015/4/20, , 17, 27, 4, 
2015/4/21, , 21, 27, 4, 
2015/4/22, , 23, 18, 3, 
2015/4/23, , 17, 25, 2, 
2015/4/24, , 18, 7, 2, 
2015/4/25, , 14, 4, 2, 
2015/4/26, , 13, 13, 2, 
2015/4/27, , 16, 18, 2, 
2015/4/28, , 14, 18, , 
2015/4/29, , 12, 22, 2, 
2015/4/30, , 19, 10, , 
2015/5/1, , 11, 6, , 
2015/5/2, , 6, , , 
2015/5/4, , 12, 13, , 
2015/5/5, , 15, 14, 2, 
2015/5/6, , 21, 17, 2, 
2015/5/7, , 10, 23, 2, 
2015/5/8, , 15, 23, 3, 
2015/5/9, , 19, 9, , 
2015/5/10, , 9, 17, , 
2015/5/11, , 11, 21, 2, 
2015/5/12, , 15, 20, 1, 
2015/5/13, , 21, 17, 1, 
2015/5/14, , 17, 19, , 
2015/5/15, , 11, , , 
2015/5/16, , 12, , , 
2015/5/17, , 15, 25, 5, 
2015/5/18, , 14, 23, 4, 
2015/5/19, , 29, 22, , 
2015/5/20, , 23, 17, , 
2015/5/21, , 9, 12, , 
2015/5/22, , 7, 10, , 
2015/5/23, , 5, 15, , 
2015/5/24, , 10, 13, 1, 
2015/5/25, , 10, 17, , 
2015/5/26, , 11, 13, , 
2015/5/27, , 8, 16, , 
2015/5/28, , 12, 23, 3, 
2015/5/29, , 16, 17, 1, 
2015/5/30, , 15, 11, , 
2015/5/31, , 11, 20, 2, 
2015/6/1, , 16, 19, 2, 
2015/6/2, , 18, 28, 3, 
2015/6/3, , 28, 19, 2, 
2015/6/4, , 23, 11, 1, 
2015/6/5, , 19, , , 
2015/6/8, , 27, 21, 5, 
2015/6/9, , 27, 19, 4, 
2015/6/10, , 24, 25, 4, 
2015/6/11, , 27, 18, 4, 
2015/6/12, , 27, 7, 3, 
2015/6/13, , 20, 9, 3, 
2015/6/14, , 22, 12, 3, 
2015/6/15, , 15, 15, 2, 
2015/6/16, , 12, 11, 2, 
2015/6/17, , 11, 14, 3, 
2015/6/18, , 13, 20, 3, 
2015/6/19, , 16, 11, 3, 
2015/6/20, , 7, 11, 3, 
2015/6/21, , 8, 9, 2, 
2015/6/22, , 9, 18, 2, 
2015/6/30, , 20, 24, 4, 
2015/1/16, , 32, 24, 4, 
2015/1/17, , 29, 24, 7, 
2015/1/18, , 23, 22, 6, 
2015/1/19, , 23, 20, 5, 
2015/1/20, , 26, 20, 6, 
2015/1/21, , 25, 18, 6, 
2015/1/22, , 24, 14, 6, 
2015/1/23, , 7, 7, 4, 
2015/1/24, , 10, 11, 3, 
2015/1/25, , 13, 8, 2, 
2015/1/26, , 18, 20, 2, 
2015/1/27, , 32, 25, 4, 
2015/1/28, , 31, 29, 11, 
2015/1/29, , 30, 26, 10, 
2015/1/30, , 20, 22, 13, 
2015/1/31, , 13, 18, 12, 
2015/2/1, , 24, 20, 11, 
2015/2/2, , 14, 17, 10, 
2015/2/3, , 42, 33, 9, 
2015/2/4, , 29, 23, 10, 
2015/2/5, , 16, 13, , 
2015/2/6, , 13, 8, , 
2015/2/7, , 27, 15, , 
2015/2/8, , 38, 19, , 
2015/2/9, , 13, 20, , 
2015/2/10, , 26, 25, 7, 
2015/2/11, , 32, 30, 24, 
2015/2/12, , 25, 27, 2, 
2015/2/13, , 53, 44, 5, 
2015/2/14, , 72, 43, 7, 
2015/2/15, , 54, 27, 6, 
2015/2/16, , 44, 28, 7, 
2015/2/17, , 25, 18, 4, 
2015/2/18, , 25, 24, 2, 
2015/2/19, , 41, 30, 5, 
2015/2/20, , 58, 48, 9, 
2015/2/21, , 45, 32, 8, 
2015/2/23, , 20, 18, 5, 
2015/2/24, , 15, 14, 5, 
2015/2/25, , 11, 22, 5, 
2015/2/26, , 19, 17, 5, 
2015/2/27, , 33, 28, 6, 
2015/2/28, , 26, 19, 5, 
2015/3/1, , 21, 9, 5, 
2015/3/2, , 11, 12, 3, 
2015/3/3, , 19, 27, 4, 
2015/3/4, , 20, 26, 3, 
2015/3/5, , 8, 7, 1, 
2015/3/6, , 8, 8, , 
2015/3/7, , 12, 12, 1, 
2015/3/8, , 21, 17, 3, 
2015/3/9, , 24, 20, 6, 
2015/3/10, , 43, 36, 6, 
2015/3/11, , 35, 30, 2, 
2015/3/12, , 11, 14, , 
2015/3/13, , 21, 16, 4, 
2015/3/14, , 27, 15, 5, 
2015/3/15, , 29, 9, 8, 
2015/3/16, , 31, 18, 9, 
2015/3/17, , 42, 18, 7, 
2015/3/18, , 38, 27, 6, 
2015/3/19, , 36, 29, 6, 
2015/3/20, , 46, 34, 6, 
2015/3/21, , 33, 22, 6, 
2015/3/22, , 25, 5, 4, 
2015/3/23, , 27, 23, 4, 
2015/3/24, , 41, 24, 5, 
2015/3/25, , 36, 27, 5, 
2015/3/26, , 28, 23, 9, 
2015/3/27, , 22, 24, 6, 
2015/3/28, , 10, , 3, 
2015/3/29, , 17, , 4, 
2015/3/30, , 12, , 4, 
2015/3/31, , 11, , 4, 
2014/10/1, , 23, 20, 2, 
2014/10/2, , 18, 22, 3, 
2014/10/3, , 21, 14, 2, 
2014/10/4, , 22, , , 
2014/10/6, , 42, 21, 4, 
2014/10/7, , 39, 14, 2, 
2014/10/8, , 17, 15, 2, 
2014/10/9, , 18, 17, 2, 
2014/10/10, , 17, 13, 2, 
2014/10/11, , 21, 16, 2, 
2014/10/12, , 24, 22, 2, 
2014/10/13, , 28, 19, 2, 
2014/10/14, , 18, 22, 2, 
2014/10/15, , 14, 17, 3, 
2014/10/16, , 20, 16, 2, 
2014/10/17, , 13, 20, 1, 
2014/10/18, , 16, 18, 2, 
2014/10/19, , 18, 14, 2, 
2014/10/20, , 16, 23, 3, 
2014/10/21, , 23, 15, 2, 
2014/10/22, , 10, 14, , 
2014/10/23, , 7, 18, 3, 
2014/10/24, , 10, 13, 2, 
2014/10/25, , 13, 14, 2, 
2014/10/26, , 20, 23, 4, 
2014/10/27, , 20, 31, 4, 
2014/10/28, , 28, 34, 6, 
2014/10/29, , 43, 38, 9, 
2014/10/30, , 59, 30, 6, 
2014/10/31, , 47, 21, 4, 
2014/11/1, , 24, 21, 5, 
2014/11/2, , 36, 37, 6, 
2014/11/3, , 40, 36, 5, 
2014/11/4, , 27, 36, 4, 
2014/11/5, , 31, 27, 2, 
2014/11/6, , 23, 27, 4, 
2014/11/7, , 36, 17, 2, 
2014/11/8, , 19, 3, , 
2014/11/9, , 14, 25, 5, 
2014/11/10, , 34, 28, 2, 
2014/11/11, , 44, 21, 3, 
2014/11/12, , 39, 17, 1, 
2014/11/13, , 30, 19, , 
2014/11/14, , 43, 12, , 
2014/11/15, , 34, 13, , 
2014/11/16, , 27, 23, , 
2014/11/17, , 16, 16, , 
2014/11/18, , 9, 22, 1, 
2014/11/19, , 17, 20, 2, 
2014/11/20, , 26, 23, 3, 
2014/11/21, , 24, 18, 2, 
2014/7/1, , 9, 19, 2, 
2014/7/2, , 12, 12, 1, 
2014/7/3, , 9, 21, 3, 
2014/7/4, , 16, 14, 4, 
2014/7/5, , 19, 11, 2, 
2014/7/6, , 31, 18, 2, 
2014/7/7, , 21, 15, 2, 
2014/7/8, , 13, 10, , 
2014/7/9, , 9, 16, 1, 
2014/7/10, , 8, 12, 1, 
2014/7/11, , 7, 9, 2, 
2014/7/12, , 9, 9, , 
2014/7/13, , 8, 15, 2, 
2014/7/14, , 11, 17, 2, 
2014/7/15, , 15, 16, 2, 
2014/7/16, , 16, 17, 2, 
2014/7/17, , 17, 17, 3, 
2014/7/18, , 16, 14, 2, 
2014/7/19, , 23, 10, 2, 
2014/7/20, , 22, 10, 1, 
2014/7/21, , 14, 16, 2, 
2014/7/22, , 13, 13, , 
2014/7/23, , 13, 15, 1, 
2014/7/24, , 13, 18, 2, 
2014/7/25, , 15, 10, 4, 
2014/7/26, , 17, 6, , 
2014/7/27, , 11, 16, 1, 
2014/7/28, , 12, 10, , 
2014/7/29, , 11, 14, 3, 
2014/7/30, , 13, 16, , 
2014/7/31, , 13, 12, , 
2014/8/1, , 9, 12, 3, 
2014/8/2, , 19, 10, 2, 
2014/8/3, , 19, 10, , 
2014/8/4, , 14, 6, , 
2014/8/5, , 11, 9, 2, 
2014/8/6, , 9, 11, 2, 
2014/8/7, , 12, 15, 3, 
2014/8/8, , 16, 12, 3, 
2014/8/9, , 14, 11, 3, 
2014/8/10, , 17, 9, 2, 
2014/8/11, , 11, 10, 2, 
2014/8/12, , 9, 10, 2, 
2014/8/13, , 13, 16, 1, 
2014/8/14, , 8, 5, , 
2014/8/15, , 7, 7, , 
2014/8/16, , 7, 10, , 
2014/8/17, , 9, 13, 2, 
2014/8/18, , 16, 8, 1, 
2014/8/19, , 12, 14, , 
2014/8/20, , 23, 11, , 
2014/8/21, , 9, , , 
2014/8/27, , 9, 17, , 
2014/8/28, , 11, 25, 6, 
2014/8/29, , 20, 19, 3, 
2014/8/30, , 24, 14, 3, 
2014/8/31, , 26, 12, , 
2014/9/1, , 10, 18, , 
2014/9/2, , 8, 16, , 
2014/9/3, , 15, 13, , 
2014/9/4, , 22, 30, 3, 
2014/9/5, , 24, 15, 2, 
2014/9/6, , 19, 15, 2, 
2014/9/7, , 19, 22, 5, 
2014/9/8, , 29, 21, 4, 
2014/9/9, , 34, 22, 2, 
2014/9/10, , 16, 18, 2, 
2014/9/11, , 14, 21, 1, 
2014/9/12, , 8, 9, , 
2014/9/13, , 6, 16, 1, 
2014/9/14, , 10, 20, 2, 
2014/9/15, , 14, 23, 2, 
2014/9/16, , 15, 21, 3, 
2014/9/17, , 21, 43, 6, 
2014/9/18, , 32, 13, 2, 
2014/9/19, , 15, 16, 2, 
2014/9/20, , 16, 13, 2, 
2014/9/21, , 15, 22, 2, 
2014/9/22, , 10, 19, 4, 
2014/9/23, , 13, 21, 2, 
2014/9/24, , 18, 24, 2, 
2014/9/25, , 16, 22, 2, 
2014/9/26, , 17, 17, 2, 
2014/9/27, , 17, 18, 2, 
2014/9/28, , 16, 24, 3, 
2014/9/29, , 22, 25, 3, 
2014/9/30, , 23, 20, 3, 
2014/6/7, , 18, 21, 5, 
2014/6/8, , 19, 24, 5, 
2014/6/9, , 21, 30, 6, 
2014/6/10, , 26, 25, 6, 
2014/6/11, , 30, 24, 6, 
2014/6/12, , 24, 21, 5, 
2014/6/13, , 18, 11, 4, 
2014/6/14, , 10, 8, 4, 
2014/6/15, , 6, 16, 3, 
2014/6/16, , 12, 15, 3, 
2014/6/17, , 13, 19, 4, 
2014/6/18, , 16, 13, 4, 
2014/6/19, , 17, 12, 3, 
2014/6/20, , 12, 9, 3, 
2014/6/21, , 7, 11, 3, 
2014/6/22, , 11, 6, 3, 
2014/6/23, , 10, , , 
2014/6/30, , 8, 12, , 
2024/9/4, , , 18, 3, 
2024/9/5, , , 11, 2, 
2024/9/6, , , 13, 2, 
2022/10/15, , , 16, 2, 
2022/12/15, , , 17, 2, 
2022/12/16, , , 15, 2, 
2022/12/17, , , 20, 2, 
2022/12/18, , , 20, 4, 
2022/12/19, , , 11, 2, 
2022/12/20, , , 16, 2, 
2022/12/21, , , 24, 3, 
2022/12/22, , , 22, 3, 
2022/12/23, , , 16, 2, 
2022/12/24, , , 18, 2, 
2022/12/25, , , 10, 2, 
2022/12/26, , , 20, 2, 
2022/12/27, , , 26, 3, 
2022/12/28, , , 29, 4, 
2022/6/4, , , 10, 1, 
2021/7/1, , , 12, , 
2021/5/2, , , 14, 4, 
2021/5/15, , , 3, 3, 
2021/2/16, , , 25, 3, 
2021/2/17, , , 31, 3, 
2020/10/24, , , 9, 2, 
2020/12/29, , , 22, 2, 
2020/9/26, , , 6, 2, 
2020/3/31, , , 6, 1, 
2019/12/31, , , 26, 2, 
2020/1/4, , , 18, 1, 
2019/10/6, , , 11, 1, 
2019/10/26, , , 21, 1, 
2019/4/22, , , 17, 8, 
2018/12/31, , , 27, 9, 
2019/1/13, , , 35, 8, 
2018/10/21, , , 19, 8, 
2018/7/29, , , 15, , 
2018/8/30, , , 18, , 
2018/9/9, , , 28, 8, 
2018/9/16, , , 28, 7, 
2018/6/14, , , 16, 4, 
2017/12/31, , , 13, , 
2017/11/22, , , 22, , 
2017/9/10, , , 26, , 
2017/5/14, , , 21, , 
2017/6/4, , , 18, , 
2017/1/15, , , 7, , 
2017/2/5, , , 13, 1, 
2016/12/26, , , 41, 2, 
2016/7/10, , , 26, 1, 
2016/8/15, , , 11, 2, 
2016/8/28, , , 22, 1, 
2016/5/22, , , 14, 2, 
2016/1/7, , , 70, 12, 
2015/10/8, , , 19, 1, 
2015/10/25, , , 36, 1, 
2015/10/28, , , 17, 3, 
2015/11/1, , , 50, 7, 
2015/11/8, , , 44, 7, 
2015/11/18, , , 16, , 
2015/12/9, , , 26, 4, 
2015/12/19, , , 13, 4, 
2015/7/13, , , 20, 4, 
2015/4/14, , , 22, 3, 
2015/5/3, , , 9, , 
2015/6/7, , , 27, 6, 
2015/6/23, , , 14, 1, 
2015/6/24, , , 14, 2, 
2015/6/25, , , 13, 2, 
2015/6/26, , , 13, 2, 
2015/6/27, , , 7, , 
2015/6/28, , , 13, 3, 
2015/6/29, , , 26, 3, 
2015/1/2, , , 70, 5, 
2015/1/3, , , 40, 4, 
2015/1/4, , , 29, 3, 
2015/1/5, , , 25, 3, 
2015/1/6, , , 16, 2, 
2015/1/7, , , 33, 1, 
2015/1/8, , , 33, 1, 
2015/1/9, , , 27, 9, 
2015/1/10, , , 14, 7, 
2015/1/12, , , 24, 4, 
2015/1/13, , , 23, 4, 
2015/1/14, , , 19, , 
2015/1/15, , , 39, 3, 
2014/10/5, , , 31, 8, 
2014/11/22, , , 14, 39, 
2014/11/23, , , 19, 18, 
2014/11/24, , , 21, 3, 
2014/11/25, , , 17, 4, 
2014/11/26, , , 19, 7, 
2014/11/27, , , 17, 6, 
2014/11/28, , , 10, 1, 
2014/11/29, , , 8, , 
2014/11/30, , , 11, , 
2014/12/1, , , 14, , 
2014/12/2, , , 14, , 
2014/12/3, , , 15, , 
2014/12/4, , , 19, 1, 
2014/12/5, , , 13, 2, 
2014/12/6, , , 12, 1, 
2014/12/7, , , 12, , 
2014/12/8, , , 8, , 
2014/12/9, , , 19, , 
2014/12/10, , , 31, 3, 
2014/12/11, , , 33, 3, 
2014/12/12, , , 20, 2, 
2014/12/13, , , 41, 4, 
2014/12/14, , , 44, 4, 
2014/12/15, , , 43, 5, 
2014/12/16, , , 30, 3, 
2014/12/17, , , 29, 4, 
2014/12/18, , , 28, 2, 
2014/12/19, , , 25, 12, 
2014/12/20, , , 28, 19, 
2014/12/21, , , 20, 12, 
2014/12/22, , , 14, 4, 
2014/12/23, , , 11, 2, 
2014/12/24, , , 12, 2, 
2014/12/25, , , 11, , 
2014/12/27, , , 1, , 
2014/8/26, , , 18, , 
2014/6/6, , , 22, 5, 
2014/6/29, , , 9, 1, 
2017/5/7, , , , , 
2016/5/12, , , , 2, 
