date, pm25, pm10, no2, so2, co
2016/3/8, , 13, 16, 1, 
2016/3/9, , 18, 13, 1, 
2016/3/10, , 19, 13, 1, 
2016/3/11, , 14, 7, 1, 
2016/3/12, , 14, 4, 1, 
2016/3/13, , 14, 16, 1, 
2016/3/14, , 19, 16, 1, 
2016/3/15, , 19, 13, 2, 
2016/3/16, , 17, 14, 1, 
2016/3/17, , 25, 16, 2, 
2016/3/18, , 32, 12, 1, 
2016/3/19, , 27, 7, 1, 
2016/3/20, , 18, 13, 1, 
2016/3/21, , 21, 11, 1, 
2016/3/22, , 22, 13, 1, 
2016/3/23, , 12, 14, 1, 
2016/3/24, , 13, 8, 1, 
2016/3/25, , 14, 8, 1, 
2016/3/26, , 14, 6, 1, 
2016/3/27, , 15, 4, , 
2016/3/28, , 12, 6, , 
2016/3/29, , 10, 8, , 
2016/3/30, , 17, 6, , 
2016/3/31, , 16, 13, 1, 
2015/10/1, , 12, 15, 2, 
2015/10/2, , 15, 13, 1, 
2015/10/3, , 25, , , 
2015/10/5, , 11, 9, , 
2015/10/6, , 12, , , 
2015/10/9, , 19, 11, 2, 
2015/10/10, , 18, 7, , 
2015/10/11, , 5, 14, , 
2015/10/12, , 23, 19, 2, 
2015/10/13, , 29, 13, 2, 
2015/10/14, , 17, 16, , 
2015/10/15, , 13, 15, , 
2015/10/16, , 14, 16, , 
2015/10/17, , 17, 11, , 
2015/10/18, , 20, 19, , 
2015/10/19, , 12, 11, , 
2015/10/20, , 10, 14, 2, 
2015/10/21, , 21, 17, , 
2015/10/22, , 15, 17, 3, 
2015/10/23, , 23, 11, , 
2015/10/24, , 19, 13, , 
2015/10/25, , 28, 17, 2, 
2015/10/26, , 31, 15, 6, 
2015/10/27, , 39, 11, 3, 
2015/10/28, , 40, 13, 4, 
2015/10/29, , 44, 16, 4, 
2015/10/30, , 30, , , 
2015/11/2, , 42, 23, 3, 
2015/11/3, , 49, 22, 2, 
2015/11/4, , 46, 21, 2, 
2015/11/5, , 68, 25, 2, 
2015/11/6, , 52, 15, , 
2015/11/7, , 37, , , 
2015/11/9, , 49, 26, 2, 
2015/11/10, , 49, 22, 2, 
2015/11/11, , 37, 23, 5, 
2015/11/12, , 36, 19, 1, 
2015/11/13, , 32, 19, , 
2015/11/14, , 36, 9, 2, 
2015/11/15, , 27, 22, 2, 
2015/11/16, , 32, 18, 2, 
2015/11/17, , 33, 8, , 
2015/11/18, , 18, 10, 1, 
2015/11/19, , 19, 7, , 
2015/11/20, , 15, 9, , 
2015/11/21, , 6, 10, , 
2015/11/22, , 13, 17, 2, 
2015/11/23, , 26, 12, 1, 
2015/11/24, , 15, 9, 5, 
2015/11/25, , 16, 13, 3, 
2015/11/26, , 19, 12, 3, 
2015/11/27, , 15, 11, 2, 
2015/11/28, , 20, 15, 1, 
2015/11/29, , 32, 13, , 
2015/11/30, , 20, 5, , 
2015/12/1, , 12, 20, 2, 
2015/12/2, , 32, 20, 2, 
2015/12/3, , 40, 13, , 
2015/12/4, , 25, 10, , 
2015/12/5, , 16, 11, , 
2015/12/6, , 16, 13, , 
2015/12/7, , 24, 9, , 
2015/12/8, , 15, 8, 5, 
2015/12/9, , 16, 16, 1, 
2015/12/10, , 25, 14, 2, 
2015/12/11, , 31, 13, 1, 
2015/12/12, , 29, 9, , 
2015/12/13, , 22, 14, 2, 
2015/12/14, , 42, 7, , 
2015/12/15, , 39, 11, 2, 
2015/12/16, , 35, 6, 5, 
2015/12/17, , 14, 1, , 
2015/12/18, , 10, , , 
2015/12/20, , 33, 15, 1, 
2015/12/21, , 23, 16, 2, 
2015/12/22, , 28, 13, 2, 
2015/12/23, , 29, 19, 1, 
2015/12/24, , 39, 12, 1, 
2015/12/25, , 41, 19, , 
2015/12/26, , 58, 16, 1, 
2015/12/27, , 50, 22, 3, 
2015/12/28, , 70, 11, 2, 
2015/12/29, , 67, 17, 2, 
2015/12/30, , 20, , , 
2015/7/1, , 16, 10, 1, 
2015/7/2, , 18, 12, , 
2015/7/3, , 19, 12, , 
2015/7/4, , 17, 7, , 
2015/7/5, , 13, 14, , 
2015/7/6, , 24, 9, , 
2015/7/7, , 27, 9, , 
2015/7/8, , 29, 10, , 
2015/7/9, , 7, , , 
2015/7/13, , 15, 9, , 
2015/7/14, , 12, 13, , 
2015/7/15, , 16, 12, 2, 
2015/7/16, , 24, 13, , 
2015/7/17, , 25, 13, , 
2015/7/18, , 21, 8, , 
2015/7/19, , 22, 14, , 
2015/7/20, , 25, 13, , 
2015/7/21, , 13, 12, 7, 
2015/7/22, , 19, 15, 2, 
2015/7/23, , 22, 16, 1, 
2015/7/24, , 24, 7, , 
2015/7/25, , 15, 7, , 
2015/7/26, , 8, 16, , 
2015/7/27, , 11, 12, , 
2015/7/28, , 12, 11, , 
2015/7/29, , 12, 13, , 
2015/7/30, , 6, 13, , 
2015/7/31, , 9, 8, , 
2015/8/1, , 15, 8, 2, 
2015/8/2, , 22, 12, , 
2015/8/3, , 21, 9, , 
2015/8/4, , 25, 8, 2, 
2015/8/5, , 26, 14, 1, 
2015/8/6, , 31, 14, , 
2015/8/7, , 28, 11, 3, 
2015/8/8, , 29, 9, 5, 
2015/8/9, , 25, 15, 2, 
2015/8/10, , 24, 17, 3, 
2015/8/11, , 25, 17, 1, 
2015/8/12, , 26, 14, , 
2015/8/13, , 27, 13, , 
2015/8/14, , 29, 9, , 
2015/8/15, , 28, 5, , 
2015/8/16, , 15, 11, , 
2015/8/17, , 7, 10, , 
2015/8/18, , 9, 12, , 
2015/8/19, , 10, 13, , 
2015/8/20, , 8, 13, , 
2015/8/21, , 17, 12, , 
2015/8/22, , 18, 6, 4, 
2015/8/23, , 21, 10, 2, 
2015/8/24, , 24, 13, 1, 
2015/8/25, , 15, 9, , 
2015/8/26, , 9, 8, , 
2015/8/27, , 21, 9, , 
2015/8/28, , 20, 12, 1, 
2015/8/29, , 18, 9, 6, 
2015/8/30, , 22, 11, 1, 
2015/8/31, , 26, 12, 1, 
2015/9/1, , 19, 18, , 
2015/9/2, , 18, 12, , 
2015/9/3, , 16, 17, , 
2015/9/4, , 10, 14, , 
2015/9/5, , 7, 8, , 
2015/9/6, , 10, 10, , 
2015/9/7, , 8, 12, , 
2015/9/8, , 9, 14, , 
2015/9/9, , 11, 17, , 
2015/9/10, , 15, 11, , 
2015/9/11, , 10, 8, , 
2015/9/12, , 12, 10, , 
2015/9/13, , 18, 15, 2, 
2015/9/14, , 24, 10, , 
2015/9/15, , 20, 11, , 
2015/9/16, , 27, 14, , 
2015/9/17, , 31, 18, , 
2015/9/18, , 28, 14, , 
2015/9/19, , 16, , , 
2015/9/21, , 9, 7, , 
2015/9/22, , 5, 33, , 
2015/9/23, , 26, 16, , 
2015/9/24, , 10, 17, , 
2015/9/25, , 9, 16, , 
2015/9/26, , 9, 12, , 
2015/9/27, , 9, 15, 1, 
2015/9/28, , 11, 15, 2, 
2015/9/29, , 11, 18, , 
2015/9/30, , 11, 12, , 
2015/4/1, , 6, , 1, 
2015/4/2, , 12, , 2, 
2015/4/3, , 8, , 2, 
2015/4/4, , 17, , 2, 
2015/4/5, , 10, , 2, 
2015/4/6, , 6, , 2, 
2015/4/7, , 13, , 2, 
2015/4/8, , 18, , 2, 
2015/4/9, , 19, , 2, 
2015/4/10, , 23, , 1, 
2015/4/11, , 19, , 2, 
2015/4/12, , 15, , 1, 
2015/4/13, , 17, , , 
2015/4/15, , 17, 11, 2, 
2015/4/16, , 17, 6, 2, 
2015/4/17, , 17, 10, 1, 
2015/4/18, , 10, 8, 2, 
2015/4/19, , 10, 14, 2, 
2015/4/20, , 17, 14, 2, 
2015/4/21, , 19, 14, 3, 
2015/4/22, , 18, 13, 2, 
2015/4/23, , 17, 20, 2, 
2015/4/24, , 18, 9, , 
2015/4/25, , 17, 4, , 
2015/4/26, , 14, 11, 1, 
2015/4/27, , 18, 16, 1, 
2015/4/28, , 14, 11, 1, 
2015/4/29, , 11, 12, 2, 
2015/4/30, , 15, 9, 1, 
2015/5/1, , 15, 8, , 
2015/5/2, , 8, 6, 1, 
2015/5/3, , 9, 8, , 
2015/5/4, , 16, 11, 2, 
2015/5/5, , 15, 11, 2, 
2015/5/6, , 22, 13, , 
2015/5/7, , 11, 12, 2, 
2015/5/8, , 14, 13, 3, 
2015/5/9, , 17, 9, , 
2015/5/10, , 13, 15, 2, 
2015/5/11, , 14, 9, 1, 
2015/5/12, , 13, 14, 2, 
2015/5/13, , 23, 16, 1, 
2015/5/14, , 18, 18, 2, 
2015/5/15, , 11, 14, 1, 
2015/5/16, , 14, 10, , 
2015/5/17, , 14, 14, 2, 
2015/5/18, , 14, 11, 3, 
2015/5/19, , 23, 11, , 
2015/5/20, , 23, 16, , 
2015/5/21, , 8, 10, , 
2015/5/22, , 9, 11, , 
2015/5/23, , 5, 10, , 
2015/5/24, , 10, 11, 1, 
2015/5/25, , 11, 15, , 
2015/5/26, , 11, 15, , 
2015/5/27, , 11, 11, , 
2015/5/28, , 12, 10, , 
2015/5/29, , 13, 9, , 
2015/5/30, , 16, 11, , 
2015/5/31, , 11, 9, 1, 
2015/6/1, , 16, 11, , 
2015/6/2, , 21, 10, , 
2015/6/3, , 23, 12, , 
2015/6/4, , 22, 15, , 
2015/6/5, , 21, 8, 2, 
2015/6/6, , 21, 12, 3, 
2015/6/7, , 27, 14, 4, 
2015/6/8, , 25, 15, , 
2015/6/9, , 26, 13, , 
2015/6/10, , 21, 10, , 
2015/6/11, , 23, 9, , 
2015/6/12, , 22, 8, , 
2015/6/13, , 29, 7, , 
2015/6/14, , 25, 10, , 
2015/6/15, , 19, 16, , 
2015/6/16, , 12, 16, , 
2015/6/17, , 13, 15, , 
2015/6/18, , 14, 19, , 
2015/6/19, , 17, 8, , 
2015/6/20, , 8, 5, , 
2015/6/21, , 6, 4, , 
2015/6/22, , 7, 16, , 
2015/6/23, , 9, 10, , 
2015/6/24, , 6, 5, , 
2015/6/25, , 9, 14, , 
2015/6/26, , 11, 10, , 
2015/6/27, , 13, 7, , 
2015/6/28, , 9, 7, , 
2015/6/29, , 13, 12, , 
2015/6/30, , 18, 11, , 
2015/1/16, , 19, 18, 2, 
2015/1/17, , 28, 18, 3, 
2015/1/18, , 19, 11, 1, 
2015/1/19, , 24, 15, 2, 
2015/1/20, , 25, 13, 3, 
2015/1/21, , 29, 13, 3, 
2015/1/22, , 25, 11, 3, 
2015/1/23, , 9, 8, 2, 
2015/1/24, , 11, 12, 2, 
2015/1/25, , 14, 10, , 
2015/1/26, , 18, 17, 2, 
2015/1/27, , 30, 20, 3, 
2015/1/28, , 25, 20, 2, 
2015/1/29, , 37, 22, 2, 
2015/1/30, , 23, 18, 3, 
2015/1/31, , 12, 11, 2, 
2015/2/1, , 24, 14, 3, 
2015/2/2, , 13, 13, 3, 
2015/2/3, , 30, 20, 2, 
2015/2/4, , 29, 17, 3, 
2015/2/5, , 17, 11, 3, 
2015/2/6, , 14, 7, 2, 
2015/2/7, , 28, 16, 4, 
2015/2/8, , 39, 17, 2, 
2015/2/9, , 14, 18, 2, 
2015/2/10, , 28, 26, 3, 
2015/2/11, , 28, 22, 2, 
2015/2/12, , 27, 19, 2, 
2015/2/13, , 47, 22, 4, 
2015/2/14, , 56, 23, 3, 
2015/2/15, , 46, 19, 4, 
2015/2/16, , 45, 21, 8, 
2015/2/17, , 25, 14, 5, 
2015/2/18, , 29, 15, 3, 
2015/2/19, , 32, 18, 4, 
2015/2/20, , 38, 23, 6, 
2015/2/21, , 29, 18, 2, 
2015/2/22, , 25, 15, 2, 
2015/2/23, , 16, 11, 2, 
2015/2/24, , 18, 14, 2, 
2015/2/25, , 7, 14, 2, 
2015/2/26, , 17, 13, 3, 
2015/2/27, , 25, 13, 2, 
2015/2/28, , 24, 12, 2, 
2015/3/1, , 22, 8, 2, 
2015/3/2, , 10, 9, 1, 
2015/3/3, , 14, 14, 4, 
2015/3/4, , 18, 17, 2, 
2015/3/5, , 13, 8, 2, 
2015/3/6, , 15, 11, 2, 
2015/3/7, , 18, 15, 3, 
2015/3/8, , 21, 13, 3, 
2015/3/9, , 23, 14, 5, 
2015/3/10, , 32, 16, 4, 
2015/3/11, , 29, 21, 3, 
2015/3/12, , 13, 12, 2, 
2015/3/13, , 19, 15, 2, 
2015/3/14, , 28, 13, 2, 
2015/3/15, , 31, 12, 8, 
2015/3/16, , 31, 17, 7, 
2015/3/17, , 43, 18, 5, 
2015/3/18, , 35, 16, 2, 
2015/3/19, , 32, 15, 2, 
2015/3/20, , 38, 17, 3, 
2015/3/21, , 26, 10, 2, 
2015/3/22, , 27, 9, 2, 
2015/3/23, , 31, 17, 3, 
2015/3/24, , 34, 13, 3, 
2015/3/25, , 33, 19, 3, 
2015/3/26, , 27, 12, 5, 
2015/3/27, , 18, 11, 2, 
2015/3/28, , 12, , 2, 
2015/3/29, , 15, , 1, 
2015/3/30, , 17, , 1, 
2014/10/1, , 21, 15, 1, 
2014/10/2, , 15, 14, 2, 
2014/10/3, , 22, 11, 3, 
2014/10/4, , 26, 11, 5, 
2014/10/5, , 28, 12, 4, 
2014/10/6, , 32, 11, 3, 
2014/10/7, , 35, 9, 1, 
2014/10/8, , 19, 10, 2, 
2014/10/9, , 14, 11, 1, 
2014/10/10, , 14, 12, 1, 
2014/10/11, , 21, 11, , 
2014/10/12, , 19, 14, 1, 
2014/10/13, , 24, 16, 1, 
2014/10/14, , 18, 17, , 
2014/10/15, , 15, 13, , 
2014/10/16, , 17, 12, , 
2014/10/17, , 11, 10, , 
2014/10/18, , 10, 10, , 
2014/10/19, , 11, 11, 1, 
2014/10/20, , 16, 14, 1, 
2014/10/21, , 22, 10, , 
2014/10/22, , 9, 11, 1, 
2014/10/23, , 9, 12, 1, 
2014/10/24, , 10, 9, 2, 
2014/10/25, , 13, 11, 1, 
2014/10/26, , 19, 16, 3, 
2014/10/27, , 22, 15, 3, 
2014/10/28, , 25, 20, 3, 
2014/10/29, , 37, 21, 3, 
2014/10/30, , 48, 19, 2, 
2014/10/31, , 46, 13, 1, 
2014/11/1, , 21, 12, 1, 
2014/11/2, , 25, 18, 2, 
2014/11/3, , 38, 20, 2, 
2014/11/4, , 24, 19, 2, 
2014/11/5, , 25, 18, 2, 
2014/11/6, , 22, 17, 2, 
2014/11/7, , 33, 12, 1, 
2014/11/8, , 16, 5, , 
2014/11/9, , 14, 11, 2, 
2014/11/10, , 28, 17, 2, 
2014/11/11, , 38, 15, 3, 
2014/11/12, , 38, 14, 4, 
2014/11/13, , 29, 11, 2, 
2014/11/14, , 41, 10, 2, 
2014/11/15, , 37, 9, 2, 
2014/11/16, , 25, 16, 2, 
2014/11/17, , 17, 13, 1, 
2014/11/18, , 10, 14, 2, 
2014/11/19, , 16, 11, 2, 
2014/11/20, , 25, 13, 2, 
2014/11/21, , 35, 12, 1, 
2014/7/1, , 10, 8, , 
2014/7/2, , 11, 7, , 
2014/7/3, , 8, 7, , 
2014/7/4, , 14, 14, 2, 
2014/7/5, , 31, 5, , 
2014/7/6, , 19, 6, , 
2014/7/7, , 21, 8, , 
2014/7/8, , 15, 10, , 
2014/7/9, , 9, 16, , 
2014/7/10, , 12, 9, , 
2014/7/11, , 9, 9, , 
2014/7/12, , 10, 8, , 
2014/7/13, , 10, 9, , 
2014/7/14, , 12, 14, , 
2014/7/15, , 20, 17, , 
2014/7/16, , 22, 19, , 
2014/7/17, , 25, 19, , 
2014/7/18, , 34, 9, , 
2014/7/19, , 35, 6, , 
2014/7/20, , 23, 7, , 
2014/7/21, , 17, 6, , 
2014/7/22, , 9, 17, , 
2014/7/23, , 30, 7, , 
2014/7/24, , 16, 9, , 
2014/7/25, , 18, 6, 4, 
2014/7/26, , 29, 5, , 
2014/7/27, , 12, 12, , 
2014/7/28, , 11, 5, , 
2014/7/29, , 12, 11, 3, 
2014/7/30, , 18, 10, , 
2014/7/31, , 14, 11, , 
2014/8/1, , 12, 5, 2, 
2014/8/2, , 23, 5, , 
2014/8/3, , 22, 11, , 
2014/8/4, , 20, 7, , 
2014/8/5, , 15, 13, , 
2014/8/6, , 10, 13, , 
2014/8/7, , 13, 8, , 
2014/8/8, , 15, 6, , 
2014/8/9, , 13, 5, , 
2014/8/10, , 17, 9, , 
2014/8/11, , 57, 11, , 
2014/8/12, , 27, 7, , 
2014/8/13, , 20, 12, , 
2014/8/14, , 13, 5, , 
2014/8/15, , 8, 6, , 
2014/8/16, , 76, 5, , 
2014/8/17, , 18, 6, , 
2014/8/18, , 8, 8, , 
2014/8/19, , 6, 11, , 
2014/8/20, , 12, 9, , 
2014/8/21, , 7, , , 
2014/8/27, , 6, 11, , 
2014/8/28, , 9, 9, 6, 
2014/8/29, , 15, 10, 3, 
2014/8/30, , 17, 7, 3, 
2014/8/31, , 20, 10, , 
2014/9/1, , 13, 14, , 
2014/9/2, , 6, 12, , 
2014/9/3, , 14, 12, , 
2014/9/4, , 21, 21, , 
2014/9/5, , 23, 14, , 
2014/9/6, , 19, 11, , 
2014/9/7, , 18, 10, 5, 
2014/9/8, , 24, 9, 2, 
2014/9/9, , 34, 17, , 
2014/9/10, , 16, 16, 1, 
2014/9/11, , 12, 14, 1, 
2014/9/12, , 8, 7, , 
2014/9/13, , 5, 9, , 
2014/9/14, , 8, 11, , 
2014/9/15, , 13, 12, 1, 
2014/9/16, , 14, 11, 1, 
2014/9/17, , 19, 10, 5, 
2014/9/18, , 27, 8, 1, 
2014/9/19, , 15, 12, , 
2014/9/20, , 18, 8, , 
2014/9/21, , 14, 11, , 
2014/9/22, , 8, 10, 3, 
2014/9/23, , 12, 9, 2, 
2014/9/24, , 12, 17, 2, 
2014/9/25, , 15, 12, 2, 
2014/9/26, , 17, 9, , 
2014/9/27, , 14, 7, 1, 
2014/9/28, , 12, 11, 1, 
2014/9/29, , 15, 14, 1, 
2014/9/30, , 22, 12, 1, 
2014/6/7, , 15, 10, , 
2014/6/8, , 15, 12, , 
2014/6/9, , 18, 19, , 
2014/6/10, , 25, 15, , 
2014/6/11, , 28, 19, , 
2014/6/12, , 25, 11, , 
2014/6/13, , 16, 11, , 
2014/6/14, , 12, 9, , 
2014/6/15, , 8, 12, , 
2014/6/16, , 13, 13, , 
2014/6/17, , 13, 12, , 
2014/6/18, , 16, 9, , 
2014/6/19, , 16, 9, , 
2014/6/20, , 10, 5, , 
2014/6/21, , 7, 5, , 
2014/6/22, , 12, 8, , 
2014/6/23, , 15, 11, , 
2014/6/24, , 12, 8, , 
2014/6/25, , 7, 9, , 
2014/6/26, , 7, 6, , 
2014/6/27, , 10, , , 
2014/6/30, , 5, 8, , 
2024/9/4, , , 15, 4, 
2024/9/5, , , 8, 3, 
2024/9/6, , , 6, 3, 
2022/10/1, , , 5, 2, 
2022/10/2, , , 7, 2, 
2022/10/3, , , 12, 3, 
2022/10/4, , , 11, 2, 
2022/10/5, , , 10, 3, 
2022/10/6, , , 12, 3, 
2022/10/7, , , 13, 3, 
2022/10/8, , , 10, 3, 
2022/10/9, , , 10, 3, 
2022/10/10, , , 10, 3, 
2022/10/11, , , 12, 3, 
2022/10/12, , , 18, 3, 
2022/10/16, , , 11, 3, 
2022/10/17, , , 16, 3, 
2022/10/18, , , 16, 5, 
2022/10/19, , , 17, 3, 
2022/10/20, , , 13, 3, 
2022/10/21, , , 7, 3, 
2022/7/1, , , 7, 2, 
2022/7/2, , , 6, 2, 
2022/7/3, , , 5, 2, 
2022/7/4, , , 10, 2, 
2022/7/5, , , 10, 2, 
2022/7/6, , , 13, 2, 
2022/7/7, , , 9, 2, 
2022/7/8, , , 9, 2, 
2022/7/9, , , 7, 2, 
2022/7/10, , , 5, 2, 
2022/7/11, , , 6, 2, 
2022/7/12, , , 8, 2, 
2022/7/13, , , 9, 2, 
2022/7/14, , , 7, 2, 
2022/7/15, , , 13, 3, 
2022/7/16, , , 4, 2, 
2022/7/17, , , 3, 2, 
2022/7/18, , , 10, 2, 
2022/7/19, , , 8, 2, 
2022/7/20, , , 8, 4, 
2022/7/21, , , 10, 3, 
2022/7/22, , , 10, 3, 
2022/7/23, , , 10, 2, 
2022/7/24, , , 4, 2, 
2022/7/25, , , 8, 2, 
2022/7/26, , , 11, 2, 
2022/7/27, , , 9, 2, 
2022/7/28, , , 7, 2, 
2022/7/29, , , 8, 2, 
2022/7/30, , , 6, 2, 
2022/7/31, , , 5, 2, 
2022/8/1, , , 10, 2, 
2022/8/2, , , 11, 2, 
2022/8/3, , , 7, 2, 
2022/8/4, , , 7, 2, 
2022/8/5, , , 5, 2, 
2022/8/6, , , 7, 2, 
2022/8/7, , , 3, 2, 
2022/8/8, , , 10, 2, 
2022/8/9, , , 10, 3, 
2022/8/10, , , 8, 3, 
2022/8/11, , , 12, 3, 
2022/8/12, , , 11, 2, 
2022/8/13, , , 8, 2, 
2022/8/14, , , 5, 2, 
2022/8/15, , , 4, 2, 
2022/8/16, , , 6, 2, 
2022/8/17, , , 9, 2, 
2022/8/18, , , 8, 2, 
2022/8/19, , , 12, 2, 
2022/8/20, , , 8, 2, 
2022/8/21, , , 5, 2, 
2022/8/22, , , 8, 2, 
2022/8/23, , , 9, 2, 
2022/8/24, , , 11, 2, 
2022/8/25, , , 10, 2, 
2022/8/26, , , 12, 2, 
2022/8/27, , , 7, 2, 
2022/8/28, , , 5, 2, 
2022/8/29, , , 11, 2, 
2022/8/30, , , 13, 2, 
2022/8/31, , , 14, 2, 
2022/9/1, , , 11, 2, 
2022/9/2, , , 9, 2, 
2022/9/3, , , 5, 2, 
2022/9/4, , , 8, 3, 
2022/9/5, , , 7, 2, 
2022/9/6, , , 8, 3, 
2022/9/7, , , 10, 2, 
2022/9/8, , , 14, 2, 
2022/9/9, , , 16, 2, 
2022/9/10, , , 5, 2, 
2022/9/11, , , 5, 2, 
2022/9/12, , , 8, 2, 
2022/9/13, , , 8, 2, 
2022/9/14, , , 3, 2, 
2022/9/15, , , 14, 2, 
2022/9/16, , , 13, 2, 
2022/9/17, , , 9, 2, 
2022/9/18, , , 5, 2, 
2022/9/19, , , 6, 3, 
2022/9/20, , , 10, 3, 
2022/9/21, , , 12, 3, 
2022/9/22, , , 12, 3, 
2022/9/23, , , 10, 2, 
2022/9/24, , , 6, 2, 
2022/9/25, , , 9, 2, 
2022/9/26, , , 10, 2, 
2022/9/27, , , 10, 2, 
2022/9/28, , , 9, 2, 
2022/9/29, , , 14, 2, 
2022/9/30, , , 9, 2, 
2022/4/1, , , 10, 2, 
2022/4/2, , , 8, 3, 
2022/4/3, , , 10, 2, 
2022/4/4, , , 8, 2, 
2022/4/5, , , 9, 2, 
2022/4/6, , , 10, 2, 
2022/4/7, , , 4, 2, 
2022/4/8, , , 2, 2, 
2022/4/9, , , 6, 2, 
2022/4/10, , , 8, 2, 
2022/4/11, , , 11, 2, 
2022/4/12, , , 12, 5, 
2022/4/13, , , 14, 3, 
2022/4/14, , , 14, 2, 
2022/4/15, , , 15, 2, 
2022/4/16, , , 5, 2, 
2022/4/17, , , 5, 2, 
2022/4/18, , , 6, 2, 
2022/4/19, , , 11, 2, 
2022/4/20, , , 8, 2, 
2022/4/21, , , 11, 2, 
2022/4/22, , , 14, 2, 
2022/4/23, , , 6, 2, 
2022/4/24, , , 4, 2, 
2022/4/25, , , 6, 2, 
2022/4/26, , , 11, 2, 
2022/4/27, , , 15, 2, 
2022/4/28, , , 14, 2, 
2022/4/29, , , 14, 2, 
2022/4/30, , , 12, 3, 
2022/5/1, , , 8, 2, 
2022/5/2, , , 13, 2, 
2022/5/3, , , 12, 2, 
2022/5/4, , , 10, 2, 
2022/5/5, , , 10, 2, 
2022/5/6, , , 8, 2, 
2022/5/7, , , 12, 2, 
2022/5/8, , , 10, 2, 
2022/5/9, , , 15, 2, 
2022/5/10, , , 12, 2, 
2022/5/11, , , 9, 2, 
2022/5/12, , , 6, 2, 
2022/5/13, , , 13, 2, 
2022/5/14, , , 6, 2, 
2022/5/15, , , 4, 2, 
2022/5/16, , , 13, 2, 
2022/5/17, , , 11, 2, 
2022/5/18, , , 13, 2, 
2022/5/19, , , 8, 2, 
2022/5/20, , , 9, 2, 
2022/5/21, , , 8, 2, 
2022/5/22, , , 6, 3, 
2022/5/23, , , 11, 2, 
2022/5/24, , , 7, 2, 
2022/5/25, , , 6, 2, 
2022/5/26, , , 6, 2, 
2022/5/27, , , 9, 2, 
2022/5/28, , , 6, 2, 
2022/5/29, , , 7, 2, 
2022/5/30, , , 3, 2, 
2022/5/31, , , 5, 2, 
2022/6/1, , , 8, 2, 
2022/6/2, , , 9, 2, 
2022/6/3, , , 4, , 
2022/6/5, , , 5, 2, 
2022/6/6, , , 11, 2, 
2022/6/7, , , 5, 2, 
2022/6/8, , , 11, 2, 
2022/6/9, , , 8, 2, 
2022/6/10, , , 8, 2, 
2022/6/11, , , 10, 2, 
2022/6/12, , , 8, 2, 
2022/6/13, , , 7, 2, 
2022/6/14, , , 7, 2, 
2022/6/15, , , 7, 2, 
2022/6/16, , , 5, 2, 
2022/6/17, , , 11, 2, 
2022/6/18, , , 5, 2, 
2022/6/19, , , 5, 2, 
2022/6/20, , , 3, 2, 
2022/6/21, , , 11, 2, 
2022/6/22, , , 4, 2, 
2022/6/23, , , 8, 2, 
2022/6/24, , , 6, 2, 
2022/6/25, , , 8, 2, 
2022/6/26, , , 4, 2, 
2022/6/27, , , 6, 6, 
2022/6/28, , , 12, 4, 
2022/6/29, , , 9, 2, 
2022/6/30, , , 8, 2, 
2022/1/3, , , 10, 2, 
2022/1/4, , , 7, 2, 
2022/1/5, , , 9, 1, 
2022/1/6, , , 7, 1, 
2022/1/7, , , 14, 1, 
2022/1/8, , , 14, 1, 
2022/1/9, , , 16, 2, 
2022/1/10, , , 15, 2, 
2022/1/11, , , 11, 2, 
2022/1/12, , , 14, 2, 
2022/1/13, , , 16, 3, 
2022/1/14, , , 32, 2, 
2022/1/15, , , 17, 2, 
2022/1/16, , , 18, 2, 
2022/1/17, , , 24, 2, 
2022/1/18, , , 18, 2, 
2022/1/19, , , 21, 2, 
2022/1/20, , , 28, 2, 
2022/1/21, , , 17, 1, 
2022/1/22, , , 12, 2, 
2022/1/23, , , 15, 1, 
2022/1/24, , , 17, 2, 
2022/1/25, , , 20, 2, 
2022/1/26, , , 25, 2, 
2022/1/27, , , 24, 2, 
2022/1/28, , , 23, 2, 
2022/1/29, , , 13, 2, 
2022/1/30, , , 13, 2, 
2022/1/31, , , 23, 2, 
2022/2/1, , , 21, 2, 
2022/2/2, , , 20, 2, 
2022/2/3, , , 19, 2, 
2022/2/4, , , 18, 2, 
2022/2/5, , , 18, 2, 
2022/2/6, , , 6, 2, 
2022/2/7, , , 9, 2, 
2022/2/8, , , 18, 2, 
2022/2/9, , , 23, 2, 
2022/2/10, , , 16, 2, 
2022/2/11, , , 18, 2, 
2022/2/12, , , 15, 2, 
2022/2/13, , , 13, 2, 
2022/2/14, , , 17, 2, 
2022/2/15, , , 23, 2, 
2022/2/16, , , 15, 2, 
2022/2/17, , , 7, 2, 
2022/2/18, , , 14, 2, 
2022/2/19, , , 15, 2, 
2022/2/20, , , 3, 2, 
2022/2/21, , , 17, 2, 
2022/2/22, , , 18, 2, 
2022/2/23, , , 17, 2, 
2022/2/24, , , 18, 2, 
2022/2/25, , , 20, 2, 
2022/2/26, , , 10, 2, 
2022/2/27, , , 5, 2, 
2022/2/28, , , 8, 2, 
2022/3/1, , , 14, 2, 
2022/3/2, , , 21, 2, 
2022/3/3, , , 20, 3, 
2022/3/4, , , 20, 2, 
2022/3/5, , , 12, 2, 
2022/3/6, , , 8, 2, 
2022/3/7, , , 14, 2, 
2022/3/8, , , 17, 2, 
2022/3/9, , , 19, 2, 
2022/3/10, , , 16, 2, 
2022/3/11, , , 14, 2, 
2022/3/12, , , 15, 2, 
